SYMB,MM/DD/YY,NAV
SUUR0000SA0,03/01/2018,141.142
SUUR0000SA0,02/01/2018,140.805
SUUR0000SA0,01/01/2018,140.239
SUUR0000SA0,12/01/2017,139.546
SUUR0000SA0,11/01/2017,139.720
SUUR0000SA0,10/01/2017,139.782
SUUR0000SA0,09/01/2017,139.878
SUUR0000SA0,08/01/2017,139.128
SUUR0000SA0,07/01/2017,138.755
SUUR0000SA0,06/01/2017,138.989
SUUR0000SA0,05/01/2017,138.922
SUUR0000SA0,04/01/2017,138.810
SUUR0000SA0,03/01/2017,138.461
SUUR0000SA0,02/01/2017,138.403
SUUR0000SA0,01/01/2017,138.035
SUUR0000SA0,12/01/2016,137.221
SUUR0000SA0,11/01/2016,137.253
SUUR0000SA0,10/01/2016,137.536
SUUR0000SA0,09/01/2016,137.328
SUUR0000SA0,08/01/2016,137.026
SUUR0000SA0,07/01/2016,137.007
SUUR0000SA0,06/01/2016,137.329
SUUR0000SA0,05/01/2016,136.895
SUUR0000SA0,04/01/2016,136.332
SUUR0000SA0,03/01/2016,135.655
SUUR0000SA0,02/01/2016,134.953
SUUR0000SA0,01/01/2016,134.966
SUUR0000SA0,12/01/2015,134.788
SUUR0000SA0,11/01/2015,135.393
SUUR0000SA0,10/01/2015,135.735
SUUR0000SA0,09/01/2015,135.837
SUUR0000SA0,08/01/2015,136.125
SUUR0000SA0,07/01/2015,136.371
SUUR0000SA0,06/01/2015,136.391
SUUR0000SA0,05/01/2015,135.977
SUUR0000SA0,04/01/2015,135.222
SUUR0000SA0,03/01/2015,134.969
SUUR0000SA0,02/01/2015,134.053
SUUR0000SA0,01/01/2015,133.487
SUUR0000SA0,12/01/2014,134.207
SUUR0000SA0,11/01/2014,135.107
SUUR0000SA0,10/01/2014,135.891
SUUR0000SA0,09/01/2014,136.211
SUUR0000SA0,08/01/2014,136.127
SUUR0000SA0,07/01/2014,136.392
SUUR0000SA0,06/01/2014,136.433
SUUR0000SA0,05/01/2014,136.216
SUUR0000SA0,04/01/2014,135.771
SUUR0000SA0,03/01/2014,135.375
SUUR0000SA0,02/01/2014,134.542
SUUR0000SA0,01/01/2014,134.017
SUUR0000SA0,12/01/2013,133.509
SUUR0000SA0,11/01/2013,133.596
SUUR0000SA0,10/01/2013,133.876
SUUR0000SA0,09/01/2013,134.255
SUUR0000SA0,08/01/2013,134.098
SUUR0000SA0,07/01/2013,133.919
SUUR0000SA0,06/01/2013,133.900
SUUR0000SA0,05/01/2013,133.626
SUUR0000SA0,04/01/2013,133.421
SUUR0000SA0,03/01/2013,133.558
SUUR0000SA0,02/01/2013,133.204
SUUR0000SA0,01/01/2013,132.137
CUUR0000SA0,03/01/2026,330.213
CUUR0000SA0,02/01/2026,326.785
CUUR0000SA0,01/01/2026,325.252
CUUR0000SA0,12/01/2025,324.054
CUUR0000SA0,11/01/2025,324.122
CUUR0000SA0,10/01/2025,-
CUUR0000SA0,09/01/2025,324.800
CUUR0000SA0,08/01/2025,323.976
CUUR0000SA0,07/01/2025,323.048
CUUR0000SA0,06/01/2025,322.561
CUUR0000SA0,05/01/2025,321.465
CUUR0000SA0,04/01/2025,320.795
CUUR0000SA0,03/01/2025,319.799
CUUR0000SA0,02/01/2025,319.082
CUUR0000SA0,01/01/2025,317.671
CUUR0000SA0,12/01/2024,315.605
CUUR0000SA0,11/01/2024,315.493
CUUR0000SA0,10/01/2024,315.664
CUUR0000SA0,09/01/2024,315.301
CUUR0000SA0,08/01/2024,314.796
CUUR0000SA0,07/01/2024,314.540
CUUR0000SA0,06/01/2024,314.175
CUUR0000SA0,05/01/2024,314.069
CUUR0000SA0,04/01/2024,313.548
CUUR0000SA0,03/01/2024,312.332
CUUR0000SA0,02/01/2024,310.326
CUUR0000SA0,01/01/2024,308.417
CUUR0000SA0,12/01/2023,306.746
CUUR0000SA0,11/01/2023,307.051
CUUR0000SA0,10/01/2023,307.671
CUUR0000SA0,09/01/2023,307.789
CUUR0000SA0,08/01/2023,307.026
CUUR0000SA0,07/01/2023,305.691
CUUR0000SA0,06/01/2023,305.109
CUUR0000SA0,05/01/2023,304.127
CUUR0000SA0,04/01/2023,303.363
CUUR0000SA0,03/01/2023,301.836
CUUR0000SA0,02/01/2023,300.840
CUUR0000SA0,01/01/2023,299.170
CUUR0000AA0,03/01/2026,989.172
CUUR0000AA0,02/01/2026,978.904
CUUR0000AA0,01/01/2026,974.310
CUUR0000AA0,12/01/2025,970.722
CUUR0000AA0,11/01/2025,970.924
CUUR0000AA0,10/01/2025,-
CUUR0000AA0,09/01/2025,972.957
CUUR0000AA0,08/01/2025,970.489
CUUR0000AA0,07/01/2025,967.707
CUUR0000AA0,06/01/2025,966.248
CUUR0000AA0,05/01/2025,962.965
CUUR0000AA0,04/01/2025,960.958
CUUR0000AA0,03/01/2025,957.974
CUUR0000AA0,02/01/2025,955.829
CUUR0000AA0,01/01/2025,951.601
CUUR0000AA0,12/01/2024,945.413
CUUR0000AA0,11/01/2024,945.076
CUUR0000AA0,10/01/2024,945.589
CUUR0000AA0,09/01/2024,944.502
CUUR0000AA0,08/01/2024,942.988
CUUR0000AA0,07/01/2024,942.221
CUUR0000AA0,06/01/2024,941.129
CUUR0000AA0,05/01/2024,940.811
CUUR0000AA0,04/01/2024,939.251
CUUR0000AA0,03/01/2024,935.609
CUUR0000AA0,02/01/2024,929.598
CUUR0000AA0,01/01/2024,923.881
CUUR0000AA0,12/01/2023,918.875
CUUR0000AA0,11/01/2023,919.789
CUUR0000AA0,10/01/2023,921.645
CUUR0000AA0,09/01/2023,921.999
CUUR0000AA0,08/01/2023,919.713
CUUR0000AA0,07/01/2023,915.714
CUUR0000AA0,06/01/2023,913.970
CUUR0000AA0,05/01/2023,911.031
CUUR0000AA0,04/01/2023,908.742
CUUR0000AA0,03/01/2023,904.167
CUUR0000AA0,02/01/2023,901.182
CUUR0000AA0,01/01/2023,896.182
CWUR0000SA0,03/01/2026,323.500
CWUR0000SA0,02/01/2026,319.422
CWUR0000SA0,01/01/2026,317.942
CWUR0000SA0,12/01/2025,317.014
CWUR0000SA0,11/01/2025,317.414
CWUR0000SA0,10/01/2025,-
CWUR0000SA0,09/01/2025,318.139
CWUR0000SA0,08/01/2025,317.306
CWUR0000SA0,07/01/2025,316.349
CWUR0000SA0,06/01/2025,315.945
CWUR0000SA0,05/01/2025,314.839
CWUR0000SA0,04/01/2025,314.243
CWUR0000SA0,03/01/2025,313.250
CWUR0000SA0,02/01/2025,312.460
CWUR0000SA0,01/01/2025,311.172
CWUR0000SA0,12/01/2024,309.067
CWUR0000SA0,11/01/2024,308.998
CWUR0000SA0,10/01/2024,309.358
CWUR0000SA0,09/01/2024,309.046
CWUR0000SA0,08/01/2024,308.640
CWUR0000SA0,07/01/2024,308.501
CWUR0000SA0,06/01/2024,308.054
CWUR0000SA0,05/01/2024,308.163
CWUR0000SA0,04/01/2024,307.811
CWUR0000SA0,03/01/2024,306.502
CWUR0000SA0,02/01/2024,304.284
CWUR0000SA0,01/01/2024,302.201
CWUR0000SA0,12/01/2023,300.728
CWUR0000SA0,11/01/2023,301.224
CWUR0000SA0,10/01/2023,302.071
CWUR0000SA0,09/01/2023,302.257
CWUR0000SA0,08/01/2023,301.551
CWUR0000SA0,07/01/2023,299.899
CWUR0000SA0,06/01/2023,299.394
CWUR0000SA0,05/01/2023,298.382
CWUR0000SA0,04/01/2023,297.730
CWUR0000SA0,03/01/2023,296.021
CWUR0000SA0,02/01/2023,295.057
CWUR0000SA0,01/01/2023,293.565
CUURS49DSA0,02/01/2026,372.121
CUURS49DSA0,12/01/2025,365.447
CUURS49DSA0,10/01/2025,-
CUURS49DSA0,08/01/2025,365.211
CUURS49DSA0,06/01/2025,364.344
CUURS49DSA0,04/01/2025,359.400
CUURS49DSA0,02/01/2025,358.096
CUURS49DSA0,12/01/2024,354.348
CUURS49DSA0,10/01/2024,356.212
CUURS49DSA0,08/01/2024,355.179
CUURS49DSA0,06/01/2024,354.824
CUURS49DSA0,04/01/2024,353.503
CUURS49DSA0,02/01/2024,349.288
CUURS49DSA0,12/01/2023,344.982
CUURS49DSA0,10/01/2023,345.992
CUURS49DSA0,08/01/2023,344.449
CUURS49DSA0,06/01/2023,341.734
CUURS49DSA0,04/01/2023,338.487
CUURS49DSA0,02/01/2023,334.987
SUUR0000SA0,03/01/2026,183.036
SUUR0000SA0,02/01/2026,181.103
SUUR0000SA0,01/01/2026,180.255
SUUR0000SA0,12/01/2025,179.621
SUUR0000SA0,11/01/2025,179.735
SUUR0000SA0,09/01/2025,180.219
SUUR0000SA0,08/01/2025,179.762
SUUR0000SA0,07/01/2025,179.259
SUUR0000SA0,06/01/2025,179.014
SUUR0000SA0,05/01/2025,178.423
SUUR0000SA0,04/01/2025,178.064
SUUR0000SA0,03/01/2025,177.520
SUUR0000SA0,02/01/2025,177.134
SUUR0000SA0,01/01/2025,176.362
SUUR0000SA0,12/01/2024,175.219
SUUR0000SA0,11/01/2024,175.180
SUUR0000SA0,10/01/2024,175.346
SUUR0000SA0,09/01/2024,175.099
SUUR0000SA0,08/01/2024,174.848
SUUR0000SA0,07/01/2024,174.792
SUUR0000SA0,06/01/2024,174.721
SUUR0000SA0,05/01/2024,174.685
SUUR0000SA0,04/01/2024,174.424
SUUR0000SA0,03/01/2024,173.796
SUUR0000SA0,02/01/2024,172.700
SUUR0000SA0,01/01/2024,171.649
SUUR0000SA0,12/01/2023,170.718
SUUR0000SA0,11/01/2023,170.946
SUUR0000SA0,10/01/2023,171.421
SUUR0000SA0,09/01/2023,171.490
SUUR0000SA0,08/01/2023,171.128
SUUR0000SA0,07/01/2023,170.461
SUUR0000SA0,06/01/2023,170.303
SUUR0000SA0,05/01/2023,169.774
SUUR0000SA0,04/01/2023,169.376
SUUR0000SA0,03/01/2023,168.501
SUUR0000SA0,02/01/2023,168.069
SUUR0000SA0,01/01/2023,167.267
